C.C..non.aromatic.,C.C.C.O.in.non.aromatic.ring,MW,NumHBondDonors,NumOfAtoms,NumOfC,NumOfConf,NumOfConfUsed,NumOfN,NumOfO,aldehyde,aromatic.hydroxyl,carbonylperoxyacid,carbonylperoxynitrate,carboxylic.acid,category_None,category_apin,category_apin_decane,category_apin_decane_toluene,category_apin_toluene,category_decane,category_decane_toluene,category_toluene,ester,ether..alicyclic.,hydroperoxide,hydroxyl..alkyl.,ketone,nitrate,nitro,nitroester,pSat_Pa,peroxide
0,0,190.04773804,2,23,7,226,40,0,6,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,2,0,0,0,-4.494342125022682,0
0,0,277.043380932,1,30,9,329,40,1,9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,4,1,0,0,-3.944312771863473,0
0,0,277.07976644,1,34,10,306,40,1,8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,3,1,0,0,-3.246568263562349,0
0,0,309.06959568,2,36,10,734,40,1,10,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,3,1,0,0,-5.860846700243124,0
0,0,309.06959568,2,36,10,826,40,1,10,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,3,1,0,0,-6.4338043693289775,0
0,0,295.053945616,2,33,9,1,1,1,10,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,3,1,0,0,-4.809293286593727,0
0,0,293.038295552,1,31,9,389,40,1,10,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,3,0,0,0,-4.6145947869410975,0
0,0,263.064116376,1,31,9,281,40,1,8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,3,1,0,0,-3.8067723134850584,0
0,0,293.07468106,2,35,10,820,40,1,9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,3,1,0,0,-7.0723112972225035,0
0,0,234.073952788,2,30,9,503,40,0,7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,3,0,0,0,-5.496433929769366,0
0,0,281.038295552,2,30,8,415,40,1,10,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,2,0,0,0,-4.345142605237955,0
0,0,279.095416504,2,36,10,656,40,1,8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,2,1,0,0,-6.926800752928909,0
0,0,309.06959568,2,36,10,635,40,1,10,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,3,1,0,0,-7.075522303750836,0
0,0,293.07468106,2,35,10,699,40,1,9,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,2,1,0,0,-7.1367458923530185,0
0,0,277.07976644,1,34,10,289,40,1,8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,3,1,0,0,-5.110305339071923,0
0,0,295.090331124,2,37,10,502,40,1,9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,2,1,0,0,-6.415421696178793,0
0,0,234.073952788,2,30,9,208,12,0,7,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2,0,0,0,-4.213204759609889,0
0,0,234.110338296,2,34,10,272,40,0,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,2,0,0,0,-5.077137340115714,0
0,0,237.048466312,2,27,7,332,40,1,8,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,-4.854678151571643,0
0,0,283.017560108,2,28,7,248,35,1,11,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,-4.286247467366075,0
0,0,295.053945616,2,33,9,437,40,1,10,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,2,0,0,0,-5.723520419988896,0
0,0,263.064116376,1,31,9,218,40,1,8,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2,1,0,0,-4.947117009948684,0
0,0,279.059030996,2,32,9,466,40,1,9,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,2,1,0,0,-6.4335093845231555,0
0,0,311.048860236,2,34,9,537,40,1,11,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2,0,2,0,0,0,-4.932891506730455,0
0,0,202.084123548,1,28,9,119,40,0,5,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2,0,0,0,-3.307316190248086,0
0,0,218.079038168,2,29,9,357,40,0,6,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,2,0,0,0,-5.756638847245552,0
0,0,174.089208928,1,26,8,57,38,0,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2,0,0,0,-1.3315812943824554,0
0,0,283.053945616,3,32,8,431,7,1,10,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,-7.858105251054053,0
0,0,295.053945616,2,33,9,556,40,1,10,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,2,1,0,0,-5.3871715520003,0
0,0,279.059030996,2,32,9,638,40,1,9,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,2,1,0,0,-4.871638840356141,0
0,0,296.049194584,1,32,8,302,40,2,10,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2,2,0,0,-4.289419213184189,0
0,0,267.059030996,2,31,8,406,40,1,9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,2,1,0,0,-5.234338683046042,0
0,0,326.059759268,1,36,9,172,40,2,11,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,-2.5286443393854623,0
0,0,354.054673888,1,38,10,195,40,2,12,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,2,1,0,0,-2.9185236510043433,0
0,0,283.053945616,3,32,8,377,8,1,10,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,-5.754163193125087,0
0,0,282.069930028,1,33,8,156,40,2,9,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,2,0,0,-2.43042534875091,0
0,0,282.03354452,1,29,7,220,40,2,10,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,2,0,0,-3.572581721444031,0
0,0,314.02337376,2,31,7,356,40,2,12,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,2,0,0,-4.4290625182379495,0
0,0,225.048466312,2,26,6,243,40,1,8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,1,1,0,0,-3.8219595492654777,0
0,0,253.07976644,2,32,8,246,40,1,8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,1,1,0,0,-3.698623052638915,0
0,0,283.053945616,3,32,8,558,40,1,10,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,2,0,1,1,0,0,-6.973447014951125,0
0,0,237.048466312,2,27,7,344,40,1,8,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,-5.030384326446462,0
0,0,296.049194584,1,32,8,369,40,2,10,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2,2,0,0,-5.203707679972245,0
0,0,267.059030996,2,31,8,489,40,1,9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,2,1,0,0,-5.334838310194743,0
0,0,263.064116376,1,31,9,247,40,1,8,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2,1,0,0,-5.135265904292062,0
0,0,251.064116376,2,30,8,416,40,1,8,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,-5.489611355910525,0
0,0,267.059030996,2,31,8,255,12,1,9,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,-3.562172624570069,0
0,0,330.01828838,2,32,7,653,40,2,13,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2,0,1,1,0,0,-3.93558974086181,0
0,0,206.04265266,2,24,7,347,40,0,7,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,2,0,0,0,-3.8839762200317183,0
0,0,220.094688232,2,31,9,250,40,0,6,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,1,0,0,0,-4.686319878571836,0
0,0,253.043380932,2,28,7,391,40,1,9,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,1,1,0,0,-5.35085270839066,0
0,0,216.099773612,2,31,10,117,40,0,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,2,0,0,0,-4.228516484465387,0
0,0,264.084517472,3,34,10,383,40,0,8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,2,0,0,0,-7.141253958210317,0
0,0,216.099773612,2,31,10,76,26,0,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,2,0,0,0,-3.7627331248560156,0
0,0,261.08485182,1,33,10,42,28,1,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2,1,0,0,-3.3304668128210784,0
0,0,230.079038168,2,30,10,86,28,0,6,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,2,0,0,0,-6.013855550085802,0
0,0,246.073952788,2,31,10,62,1,0,7,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2,0,0,0,-6.500965764867732,0
0,0,192.063388104,2,25,7,226,40,0,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,2,0,0,0,-3.997122179467025,0
0,0,265.043380932,1,29,8,162,40,1,9,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,2,0,0,0,-3.096210793145238,0
0,0,235.069201756,1,29,8,151,40,1,7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2,1,0,0,-3.5719175124370195,0
0,0,150.016437912,2,16,4,46,27,0,6,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,-2.010137798871407,0
0,0,234.99643074,1,21,6,58,39,1,9,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2,0,1,1,-0.20321016936691122,0
0,0,341.981902872,2,29,7,362,29,2,14,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2,1,1,1,-3.435299472830612,0
0,0,281.001910044,2,26,7,257,40,1,11,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2,0,1,1,-3.371648453583879,0
0,0,237.012080804,2,23,6,116,16,1,9,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,2,0,1,1,-1.8692434409760612,0
0,0,296.996824664,2,27,7,361,40,1,12,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,2,1,0,0,-3.1150696044846153,0
0,0,249.012080804,1,24,7,105,40,1,9,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2,0,1,1,-2.2724978271670273,0
0,0,252.011746456,3,25,7,522,13,0,10,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,1,2,0,0,0,-4.309652460038472,0
0,0,296.996824664,2,27,7,584,40,1,12,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,0,2,1,0,0,-4.251216430988803,0
0,0,281.001910044,2,26,7,350,40,1,11,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,2,1,0,0,-3.8278221819839193,0
0,0,299.012474728,3,29,7,495,27,1,12,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1,0,0,-5.565429604677751,0
0,0,299.012474728,3,29,7,647,40,1,12,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,2,0,1,1,0,0,-6.6670578708835695,0
0,0,359.992467556,2,32,7,603,40,2,15,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,2,0,1,1,0,0,-3.461349420713169,0
0,0,220.021917216,2,23,7,213,40,0,8,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,2,0,0,0,-4.773497640297164,0
0,0,253.006995424,1,24,6,85,40,1,10,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,-1.2032709634093628,0
0,0,208.021917216,2,22,6,201,40,0,8,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,2,0,0,0,-4.625091071686838,1
0,0,208.021917216,2,22,6,286,40,0,8,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,-4.315344557191854,1
0,0,311.048860236,2,34,9,735,40,1,11,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,-6.726848189344374,1
0,0,280.079432092,2,35,10,414,4,0,9,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,-4.819093131842887,1
0,0,311.048860236,2,34,9,779,40,1,11,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,-5.273097254149656,1
0,0,299.048860236,2,33,8,375,3,1,11,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,-1.7497845448772384,1
0,0,314.059759268,1,35,8,301,40,2,11,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,2,0,0,-2.436643966701115,1
0,0,284.996824664,3,26,6,428,32,1,12,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,-6.519539802485501,1
0,0,283.053945616,2,32,8,566,40,1,10,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,-5.169247274687972,1
0,0,328.039023824,1,34,8,418,40,2,12,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,2,0,0,-3.7516474780309257,1
0,0,175.01168688,1,17,5,6,2,1,6,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,1,0,1.9711227050957825,0
0,0,296.012809076,3,28,7,199,2,2,11,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,2,1,0,2,0,-0.7935815834669286,0
0,0,233.017166184,2,23,7,72,1,1,8,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2,2,0,1,0,-4.153022049630138,0
0,0,328.002638316,3,30,7,276,5,2,13,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,2,1,0,1,0,-6.838959156685747,0
0,0,280.017894456,2,27,7,111,10,2,10,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2,1,1,1,0,-3.3681716235316186,0
0,0,221.017166184,2,22,6,62,5,1,8,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,1,0,-4.869362039178409,0
0,0,297.992073632,2,26,6,127,28,2,12,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,1,0,-0.7919983904105967,0
0,0,205.022251564,2,21,6,33,7,1,7,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,1,0,1,0,-3.48514109718383,0
0,0,245.0899372,1,32,10,34,18,1,6,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,-3.1431866309465804,0
0,0,235.069201756,2,29,8,68,25,1,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,-3.5969046858014297,0
0,0,220.094688232,3,31,9,174,35,0,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,1,1,0,0,0,-3.9164024728303497,0
0,0,293.07468106,2,35,10,139,31,1,9,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,-3.8016579705082916,0
0,0,207.00151612,2,19,5,20,6,1,8,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,1,0,-0.33904556047866385,0
0,0,233.017166184,2,23,7,59,4,1,8,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2,2,0,1,0,-1.4083996371428846,0
0,0,309.992073632,2,27,7,83,14,2,12,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,2,2,0,1,0,0.0835026198302674,0
0,0,233.017166184,2,23,7,57,14,1,8,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,2,0,1,0,-2.2134550999146834,0
0,0,249.012080804,2,24,7,80,16,1,9,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,2,0,1,0,0.3356584522893015,0
0,0,221.017166184,3,22,6,41,3,1,8,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,2,1,0,1,0,-2.0746728033613793,0
0,0,281.997159012,2,25,6,58,12,2,11,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,2,1,0,1,0,-0.028773971779575132,0
0,0,193.022251564,2,20,5,43,15,1,7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,1,0,-0.044230601823237,0
0,0,221.017166184,2,22,6,59,7,1,8,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,1,0,-0.8257460074499458,0
0,0,253.006995424,3,24,6,96,4,1,10,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,1,0,-3.4749873825073734,0
0,0,267.022645488,4,27,7,319,9,1,10,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,2,1,0,1,0,-7.153976725797582,0
1,0,217.022251564,2,22,7,17,6,1,7,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,1,0,1,0,-1.8499375521814683,0
0,0,221.017166184,2,22,6,25,3,1,8,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,1,0,-2.114622693274997,0
0,0,160.037173356,2,19,6,21,15,0,5,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2,1,0,0,0,-1.3926715658020874,0
0,0,191.0066015,1,18,5,6,1,1,7,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,0,0,3.9291269305904515,0
0,0,297.992073632,2,26,6,86,20,2,12,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,2,1,1,0,0,0.6136304349252406,0
0,0,296.012809076,2,28,7,192,40,2,11,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2,1,2,0,0,-3.6382793997665894,0
0,0,343.997552936,3,31,7,581,40,2,14,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,2,1,1,0,0,-2.1630230254155527,0
1,0,233.017166184,2,23,7,56,11,1,8,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,1,1,0,0,-0.17162294509619946,0
1,0,249.012080804,2,24,7,18,1,1,9,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,0,0,-4.867134837476979,0
0,0,206.006267152,3,20,6,74,9,0,8,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,1,2,0,0,0,-4.518211077332059,0
0,0,266.98625998,2,23,6,60,22,1,11,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,2,0,0,0,-1.66191900070961,0
0,0,220.021917216,3,23,7,158,3,0,8,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,2,2,0,0,0,-4.679512702218198,0
0,0,341.981902872,2,29,7,190,40,2,14,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,2,1,0,0,-2.3922175746296332,0
0,0,208.021917216,4,22,6,137,5,0,8,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,2,1,0,0,0,-5.321862057427207,0
0,0,343.997552936,3,31,7,278,6,2,14,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,2,1,1,0,0,-1.4723139447454434,0
0,0,209.017166184,2,21,5,66,15,1,8,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,0,0,0.8381561847521478,0
0,0,237.012080804,2,23,6,86,21,1,9,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,0,0,-0.590913688775876,0
0,0,192.027002596,3,21,6,117,13,0,7,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,-2.1202062298766946,0
0,0,174.016437912,2,18,6,17,4,0,6,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,2,0,0,0,-0.7465343013036427,0
0,0,218.006267152,2,21,7,43,23,0,8,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,3,0,0,0,-3.4597231318449335,0
0,0,217.022251564,1,22,7,34,8,1,7,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,2,0,1,0,-0.906613560666097,0
0,0,204.027002596,3,22,7,56,1,0,7,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,2,2,0,0,0,-5.1630773307909426,0
0,0,309.992073632,1,27,7,76,40,2,12,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,2,1,0,0,-1.3987846517323759,0
0,0,204.027002596,2,22,7,88,9,0,7,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,2,0,0,0,-2.4053887926509367,0
0,0,235.032816248,2,25,7,164,40,1,8,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2,1,1,0,0,-4.338227718975466,0
0,0,177.027336944,1,19,5,15,7,1,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,0,0,1.627959532707486,0
0,0,205.022251564,1,21,6,26,20,1,7,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,0,0,-1.1962376894203925,0
0,0,312.007723696,2,29,7,126,28,2,12,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,2,1,1,0,0,-3.6645178998526022,0
0,0,312.007723696,2,29,7,111,28,2,12,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,2,0,0,-4.665458849847555,0
1,0,188.032087976,2,21,7,46,20,0,6,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,-7.340745689884413,0
0,0,283.017560108,3,28,7,280,22,1,11,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,2,1,0,0,0,-5.670425641729323,0
0,0,283.017560108,3,28,7,144,12,1,11,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,0,0,-4.6996854246196875,0
1,0,233.017166184,2,23,7,28,6,1,8,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,1,0,-2.7862898440319674,0
0,0,224.016831836,4,23,6,30,1,0,9,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,3,1,0,0,0,-6.0696337817123105,1
0,0,269.001910044,3,25,6,61,5,1,11,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,3,1,0,0,0,-1.2237134092116453,1
0,0,312.007723696,3,29,7,237,2,2,12,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,1,1,1,0,-9.72787334135173,1
0,0,234.99643074,1,21,6,7,4,1,9,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2,1,0,0,-1.408794157763512,1
0,0,206.006267152,2,20,6,17,8,0,8,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,2,0,0,0,0.0269416279590294,1
0,0,280.054279964,1,31,8,18,15,2,9,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,2,0,0,-1.527972572038777,0
0,0,280.054279964,1,31,8,25,14,2,9,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,2,0,0,-2.05171863315905,0
0,0,219.074287136,1,28,8,21,16,1,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,-0.9838090647212607,0
0,0,280.054279964,1,31,8,27,19,2,9,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,2,0,0,-1.569509130757525,0
0,0,324.044109204,1,34,9,53,38,2,11,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,-1.8448884596853141,0
0,0,356.033938444,2,36,9,198,40,2,13,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2,0,1,1,0,0,-3.672325006090576,0
0,0,247.069201756,1,30,9,21,10,1,7,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,-2.32733030338065,0
0,0,308.049194584,1,33,9,60,36,2,10,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,2,0,0,-2.9359901567686135,0
0,0,279.059030996,2,32,9,182,40,1,9,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,1,1,0,0,-4.176705463758345,0
0,0,354.054673888,2,38,10,167,38,2,12,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,-2.8877459301866875,0
0,0,277.07976644,2,34,10,150,40,1,8,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,-5.317217950507987,0
0,0,338.059759268,2,37,10,265,40,2,11,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,2,0,0,-6.073127791896476,0
0,0,221.053551692,2,26,7,36,28,1,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,-2.536797301035226,0
0,0,263.064116376,2,31,9,65,20,1,8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,2,1,0,0,-4.832421549608825,0
0,0,279.059030996,2,32,9,97,40,1,9,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,2,1,0,0,-5.280893177768505,0
0,0,309.992073632,2,27,7,72,12,2,12,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,2,1,1,0,-3.114723843289346,0
0,0,219.00151612,1,20,6,14,6,1,8,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,2,1,0,0,-1.9767505989628413,0
0,0,307.976423568,0,25,7,22,22,2,12,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,3,1,0,0,-0.771215063160746,0
0,0,267.022645488,3,27,7,142,3,1,10,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,2,1,1,0,0,-5.781209575210336,0
0,0,296.012809076,2,28,7,139,31,2,11,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,1,2,0,0,-4.082674681786971,0
0,0,251.027730868,2,26,7,249,40,1,9,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,0,0,-4.101222756641647,0
0,0,312.007723696,1,29,7,169,40,2,12,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2,2,0,0,-2.261646775557179,1
0,0,278.98625998,1,24,7,11,7,1,11,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,3,1,0,0,-1.7449702513124858,1
0,0,329.981902872,2,28,6,102,28,2,14,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0,0,-2.322727708849247,1
0,0,172.073558864,1,24,8,12,7,0,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0.5640739789771467,0
0,0,280.054279964,1,31,8,30,11,2,9,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,2,0,0,-1.4147455969654594,0
0,0,251.064116376,2,30,8,56,18,1,8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,1,1,0,0,-2.864263907821535,0
0,0,236.089602852,3,32,9,155,14,0,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,1,0,0,0,-4.810926969426128,0
0,0,269.038295552,3,29,7,173,28,1,10,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,1,1,0,0,-5.478245632060598,0
0,0,235.032816248,2,25,7,67,12,1,8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,2,1,0,0,-3.199988747978392,0
0,0,263.064116376,2,31,9,97,31,1,8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,2,1,0,0,-4.682402990540516,0
